"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","3","0","11","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","8","0","4","11","0","11","0","3","0","4","2","0","0","0","0","0","0","3","2","0","0","","","","","",""
"新宿区","1","10","0","7","4","0","7","1","3","0","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","0","1","0","4","4","2","5","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","0","4","1","0","16","1","22","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","6","0","4","3","3","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","8","2","3","18","8","28","0","2","0","2","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","1","3","14","0","5","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","0","4","0","0","6","1","7","1","0","0","7","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","21","3","9","47","4","28","0","8","0","15","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","0","13","0","14","29","0","21","3","6","0","7","0","1","0","0","2","0","0","1","0","0","0","","","","","",""
"渋谷区","1","0","0","1","7","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","1","5","0","1","15","1","6","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","3","25","1","5","2","1","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"池袋","3","2","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","1","1","0","0","7","0","12","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","17","2","8","8","1","21","2","3","0","7","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","10","2","18","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"練馬区","1","3","2","8","14","3","21","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","3","1","3","33","0","36","3","2","0","12","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","19","6","9","2","2","0","6","0","1","0","0","0","0","0","3","0","0","0","","","","","",""
"江戸川","0","1","0","6","10","1","11","3","5","0","6","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","17","3","16","27","3","41","1","2","1","5","5","3","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","8","27","1","17","4","3","0","6","1","6","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","1","11","1","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","11","0","3","15","0","16","8","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","6","0","21","16","0","16","3","2","0","3","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"多摩府中","0","3","3","22","30","5","57","6","10","1","6","4","3","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","0","26","0","23","24","1","48","7","10","0","10","5","1","0","0","4","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","10","171","20","182","457","45","502","56","81","2","111","31","22","0","0","23","0","0","12","2","0","1","","","","","",""
