"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","9","0","0","0","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","19","0","1","0","20","1","1","1","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","58","0","1","0","70","21","1","1","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","60","0","2","0","51","5","1","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0"
"3歳","83","0","0","5","37","7","0","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0"
"4歳","70","0","0","4","54","7","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"5歳","71","0","3","9","51","7","0","4","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0"
"6歳","52","0","1","7","34","6","0","2","0","0","0","0","1","11","0","0","0","0","0","0","0","0","0","0"
"7歳","51","0","0","3","38","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"8歳","66","0","0","5","29","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","39","0","0","3","26","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","142","0","0","5","40","2","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","44","0","0","0","24","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","66","0","0","4","69","3","0","0","0","0","1","0","0","1","1","0","0","6","0","0","0","0","0","0"
"30〜39歳","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0"
"40〜49歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","998","0","8","45","547","65","3","17","23","0","1","1","3","48","5","1","0","14","0","0","0","1","0","0"
