"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","38","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","0"
"中央区","55","0","0","8","22","2","0","0","2","0","2","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","110","3","1","18","29","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","9","6","0","1","1","0"
"新宿区","123","4","6","17","37","2","1","0","4","0","1","0","1","0","0","0","0","0","0","0","3","12","8","1","2","2","0"
"文京","82","0","1","2","12","1","2","1","5","0","0","0","0","0","1","0","0","0","0","0","3","7","4","1","1","1","0"
"台東","48","0","0","22","46","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","85","2","1","9","16","1","0","0","3","1","0","0","0","0","0","0","0","0","0","1","4","8","5","1","1","1","0"
"江東区","149","2","2","24","91","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","97","1","1","16","38","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","72","3","1","15","32","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","209","8","2","37","93","2","0","1","5","0","1","0","0","0","1","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","367","3","1","32","92","9","0","7","3","0","1","2","1","0","2","0","0","0","0","0","6","25","16","2","2","2","0"
"渋谷区","41","0","0","3","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","7","4","1","1","1","0"
"中野区","133","0","0","23","43","2","2","1","6","0","1","1","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","201","2","0","10","33","3","0","0","1","0","0","0","2","0","0","0","0","0","0","0","4","16","10","1","2","2","0"
"池袋","71","2","0","7","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"北区","150","1","0","7","26","1","0","0","2","0","0","2","0","1","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","81","4","0","11","10","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","127","0","0","14","46","1","0","0","4","0","0","0","0","0","2","0","0","0","0","0","3","16","10","2","1","1","0"
"練馬区","238","5","2","56","69","1","0","1","7","2","1","0","0","0","0","0","0","0","0","0","0","21","13","1","0","0","0"
"足立","232","7","2","19","71","7","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","171","0","0","21","41","2","0","0","2","0","1","0","0","0","0","0","0","0","0","2","2","13","8","1","1","1","0"
"江戸川","205","3","1","38","63","12","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","265","6","1","53","86","1","0","2","4","0","1","2","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","168","2","0","26","70","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"西多摩","177","1","2","15","12","6","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","197","1","0","13","31","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","260","6","0","46","39","3","1","0","6","0","1","0","1","0","0","0","0","0","0","0","2","21","14","2","1","1","0"
"多摩府中","379","2","2","51","72","2","0","1","14","0","1","0","0","0","0","0","0","0","0","0","5","32","20","3","3","3","0"
"多摩小平","435","6","5","72","67","5","0","1","10","1","2","0","0","0","0","0","0","0","0","0","11","23","15","2","2","2","0"
"島しょ","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4988","75","31","685","1321","78","6","18","100","6","17","8","5","1","10","0","0","0","0","5","49","414","261","37","25","25","0"
