"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","40","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"中央区","52","0","1","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","72","1","1","3","15","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","108","3","0","7","23","1","1","0","3","0","0","0","1","0","0","1","0","0","0","0","1","","","","","",""
"文京","96","0","0","2","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","47","0","0","7","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","75","0","0","1","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","130","0","0","9","28","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","69","0","1","6","17","1","0","1","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","57","3","0","5","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","233","4","1","15","33","0","0","2","6","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","273","2","0","14","37","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","6","","","","","",""
"渋谷区","44","0","0","0","9","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","154","3","0","8","18","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","127","0","0","5","18","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","7","","","","","",""
"池袋","57","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","92","0","1","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","74","0","0","11","4","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","136","0","1","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"練馬区","208","0","0","36","18","1","0","2","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","188","1","1","5","28","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","177","0","0","7","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江戸川","190","2","1","9","29","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","271","1","0","23","32","3","0","1","3","0","2","0","0","0","1","0","0","0","0","0","1","","","","","",""
"町田市","220","0","0","10","37","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","155","2","0","6","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","215","0","1","9","14","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","272","0","1","14","13","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","435","1","0","26","24","1","0","2","4","0","0","1","0","0","1","0","0","0","1","0","5","","","","","",""
"多摩小平","416","1","2","19","34","3","0","0","5","0","2","0","0","0","0","0","0","0","0","0","5","","","","","",""
"島しょ","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4698","25","12","264","528","27","2","11","48","0","12","2","4","0","9","1","0","0","1","0","48","","","","","",""
