"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","13","1","0","20","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","22","0","3","159","15","0","0","43","0","0","2","0","0","2","0","0","0","0","0","0","0","0"
"1歳","44","37","6","5","438","26","11","1","33","2","0","4","0","0","5","0","0","0","0","0","0","0","0"
"2歳","43","16","4","8","248","34","4","3","5","0","0","3","0","2","2","0","0","0","0","0","3","0","0"
"3歳","55","7","10","19","215","34","2","2","0","0","0","0","0","4","1","0","0","0","0","0","1","0","0"
"4歳","110","4","11","38","225","33","3","6","1","0","0","0","0","3","0","0","0","0","0","0","2","0","0"
"5歳","145","1","4","37","181","22","6","5","0","0","0","0","0","3","1","0","0","2","0","0","1","0","0"
"6歳","111","1","2","36","190","15","1","2","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0"
"7歳","148","0","2","39","151","10","1","3","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0"
"8歳","114","0","0","21","127","2","0","4","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9歳","97","0","4","20","87","2","1","0","0","0","0","1","0","3","0","0","0","1","0","0","2","0","0"
"10〜14歳","236","0","2","28","215","5","2","5","0","0","0","1","0","6","0","0","0","0","0","0","1","0","0"
"15〜19歳","24","0","2","4","53","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","60","1","9","22","446","0","0","1","0","3","0","1","0","0","0","0","2","5","0","0","0","0","0"
"30〜39歳","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"40〜49歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"50〜59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1362","102","57","280","2755","200","31","32","83","6","0","16","0","30","12","0","2","26","1","0","11","0","0"
