"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","6","0"
"1〜4歳","0","0","0","0","0","0","10","22","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","1","0","0","0","0","0","1","0","1"
"15〜19歳","9","2","0","4","0","0","4","0","0"
"20〜24歳","59","11","4","27","4","0","0","0","0"
"25〜29歳","33","18","14","18","3","1","3","0","0"
"30〜34歳","33","13","12","14","6","0","0","2","0"
"35〜39歳","28","11","3","12","0","0","2","3","0"
"40〜44歳","23","7","5","12","4","1","3","0","1"
"45〜49歳","6","8","1","5","2","1","4","1","0"
"50〜54歳","7","2","1","3","0","0","6","0","0"
"55〜59歳","3","4","5","1","0","0","8","0","0"
"60〜64歳","2","3","0","3","0","0","12","2","0"
"65〜69歳","0","3","1","0","0","0","10","4","0"
"70歳以上","0","2","0","0","0","0","65","4","1"
"合計","204","84","46","99","19","3","147","46","3"
