"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","13","7","1","0","7","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","28","9","0","0","36","2","0","0","10","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","88","10","5","0","82","2","9","8","11","0","0","0","0","0","1","0","0","0","0","1","4","0","0","0","0","0","4","0"
"2歳","99","1","3","4","55","0","3","13","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","91","2","3","8","51","0","2","16","0","0","0","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"4歳","104","0","2","11","34","7","3","23","2","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"5歳","94","0","0","16","37","5","0","26","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","95","0","0","10","33","7","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","78","0","1","7","15","10","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","78","0","0","8","22","12","0","8","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","75","0","0","9","22","6","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","266","0","0","17","57","15","1","9","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0"
"15〜19歳","182","1","0","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"20〜29歳","412","0","2","16","118","1","0","3","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","400","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","298","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"60〜69歳","160","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","6","0"
"70〜79歳","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","15","0"
"80歳以上","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1","1","3","0","0","17","3"
"合計","3156","30","17","107","581","69","21","160","28","0","2","2","2","0","6","0","1","4","0","2","69","3","2","3","0","0","64","3"
