"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","12","0","0","6","16","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","18","2","5","4","21","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","27","0","1","15","12","0","0","0","4","0","0","0","0","1","0","1","0","0","1","0","0","2","","","","","",""
"文京","14","0","0","3","8","0","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","6","0","0","10","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","19","0","0","4","20","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","33","3","2","17","78","3","0","1","2","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","9","0","0","1","37","8","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","1","0","4","9","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","25","1","6","16","79","7","0","1","5","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","44","0","3","13","56","6","0","4","3","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","9","0","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","12","0","0","4","29","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","41","0","1","10","27","2","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","10","0","0","1","7","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","0","0","2","20","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","11","1","0","6","20","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","13","0","0","4","23","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","0","","","","","",""
"練馬区","35","0","0","15","51","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","31","1","0","3","45","4","0","2","5","0","0","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","21","0","2","6","24","3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0","","","","","",""
"江戸川","24","0","1","23","34","3","0","2","4","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","25","1","4","38","48","3","0","0","4","0","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","19","0","0","15","41","6","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","0","0","7","32","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","19","0","0","22","28","2","0","0","4","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","0","0","19","35","5","0","5","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","50","0","2","19","72","4","0","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","14","1","1","19","93","4","0","1","13","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","17","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","602","11","28","311","995","76","2","32","94","2","3","22","7","3","0","7","0","0","2","0","5","4","","","","","",""
