"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","6","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","6","0","1","0","20","5","0","0","14","1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"1歳","34","0","0","3","69","8","0","0","9","0","0","0","0","0","3","0","0","1","0","0","0","0","0"
"2歳","30","0","0","1","51","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","45","0","4","5","48","9","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","53","0","0","10","52","10","0","4","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","38","0","1","9","54","3","0","7","0","0","0","0","1","2","1","0","0","1","0","0","0","0","0"
"6歳","24","0","1","13","41","9","0","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","19","0","0","5","24","3","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"8歳","27","0","0","5","17","3","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"9歳","21","0","0","5","16","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","51","0","0","6","30","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
"15〜19歳","22","0","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","40","2","0","7","108","0","0","0","0","0","0","1","0","1","0","0","0","2","0","0","1","0","0"
"30〜39歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","568","2","7","69","550","63","0","23","25","1","5","2","1","10","7","1","0","9","0","0","2","0","0"
