"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","2","4","19","3","26","4","8","0","13","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","5","2","7","31","3","15","2","7","0","22","2","2","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","0","3","2","5","15","7","36","2","4","1","16","4","2","0","0","1","0","0","0","0","0","","","","","",""
"区西部","0","3","2","2","25","4","32","1","9","0","12","3","0","1","0","5","0","2","2","0","0","","","","","",""
"区西北部","0","1","6","5","31","4","46","3","12","0","39","5","0","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","2","2","11","35","5","43","3","7","2","22","1","1","0","0","2","0","0","2","0","0","","","","","",""
"区東部","0","2","8","6","47","2","63","5","13","1","34","2","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","5","1","18","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","4","2","17","38","4","108","5","10","0","46","8","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","4","14","4","30","5","1","0","13","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","6","8","7","37","3","4","1","24","3","1","1","0","0","0","0","2","0","0","","","","","",""
"北多摩北部","0","3","4","4","32","3","31","3","11","0","36","2","2","0","0","5","0","1","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","28","33","71","300","47","488","36","86","5","281","33","11","2","0","18","0","3","10","0","0","","","","","",""
