"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","11","9","28","8","6","0","4","0","0","29","0","4","2","0","0","2","0","0","0","0","0","","","","","",""
"区南部","0","0","5","12","48","10","21","1","10","0","0","6","0","13","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","2","13","27","19","4","3","3","0","0","8","0","11","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","8","17","54","14","2","1","6","1","0","7","0","13","1","0","1","2","0","0","0","0","0","","","","","",""
"区西北部","0","0","7","13","58","15","7","6","10","0","0","26","0","20","0","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","0","0","3","15","20","6","5","3","3","0","0","25","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","4","8","18","18","9","1","7","0","0","46","0","18","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","6","13","10","26","0","1","0","0","6","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","3","15","21","20","3","0","4","0","0","5","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","8","13","6","4","5","4","0","0","7","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","7","10","20","17","2","4","3","0","0","4","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","3","52","128","324","144","89","24","55","1","0","171","0","111","5","1","1","4","0","0","2","0","0","","","","","",""
