"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","53","0","0","0","14","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","73","0","1","3","37","1","1","0","2","0","1","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","18","0","0","1","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","11","7","1","2","2","0"
"文京","60","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","59","0","0","1","57","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","37","0","0","0","30","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","3","8","5","1","1","1","0"
"江東区","140","1","0","3","79","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","56","0","1","4","40","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","82","2","2","6","59","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","114","1","4","3","166","1","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","213","0","3","1","151","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","5","25","16","2","2","2","0"
"渋谷区","21","0","1","0","12","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","44","0","0","3","58","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","80","0","0","1","106","1","1","0","3","0","0","0","1","0","0","0","0","0","0","0","1","17","11","1","2","2","0"
"池袋","43","0","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","78","1","1","3","37","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","144","1","0","0","59","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","82","0","0","1","55","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","147","1","0","2","111","1","1","0","4","0","1","2","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"足立","236","1","2","1","76","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","105","0","0","2","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","302","1","0","1","125","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","411","0","0","1","254","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0","2","18","11","2","1","1","0"
"町田市","254","4","0","4","53","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","55","0","0","7","46","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","89","0","1","1","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","134","1","1","3","132","9","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","352","0","0","6","190","0","0","1","3","1","1","0","0","0","0","1","0","0","0","0","5","32","20","3","3","3","0"
"多摩小平","291","1","6","1","204","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","3790","15","23","59","2337","23","6","1","62","2","11","6","3","1","2","2","0","0","1","0","18","414","261","38","25","25","0"
