"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","1","11","0","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","2","0","7","5","0","8","0","1","0","2","0","0","0","0","0","0","1","1","0","0","","","","","",""
"新宿区","2","2","0","6","19","1","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","3","1","0","3","3","2","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","0","1","1","3","24","3","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","7","8","0","8","0","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","9","1","1","10","10","2","8","3","1","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","1","1","0","5","18","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","1","5","15","1","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","1","3","18","50","3","17","1","3","1","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","22","3","3","20","30","1","23","1","0","1","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","1","0","0","2","8","1","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","2","1","1","6","15","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","0","0","9","24","1","4","0","1","0","0","1","0","0","1","0","0","1","0","0","0","","","","","",""
"池袋","2","0","0","3","5","1","2","0","0","10","0","0","1","0","1","0","0","1","0","0","0","","","","","",""
"北区","7","2","0","3","9","1","8","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","12","1","3","5","17","1","1","4","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","7","0","0","2","17","0","8","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","20","0","0","28","18","2","16","1","3","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","3","0","9","34","6","6","0","0","0","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","0","10","32","1","6","0","1","2","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","16","1","1","14","24","0","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","10","6","2","40","27","5","32","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","16","0","0","13","37","8","19","0","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","0","6","5","1","14","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","1","2","11","13","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","2","1","8","12","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","53","1","6","31","35","0","41","1","5","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","10","3","8","38","19","3","28","3","6","2","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","234","34","34","323","547","54","309","23","46","41","13","7","3","0","5","0","1","6","1","0","1","","","","","",""
