"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","15","4","1","0","10","0","20","0","1","2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6"
"〜1歳","1","21","9","4","1","31","0","137","0","5","33","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","2","40","15","6","7","50","3","584","0","18","79","1","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"2歳","2","29","6","3","18","28","2","381","2","7","61","0","1","1","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"3歳","5","12","4","7","18","27","4","244","5","1","45","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","2","14","0","3","33","46","2","190","13","0","52","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","7","7","0","4","32","42","4","169","12","0","37","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","26","0","5","39","36","2","94","1","0","23","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"7歳","5","14","0","0","29","20","1","51","8","0","5","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","1","20","0","2","24","23","5","35","7","0","5","1","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","0","15","0","0","17","24","1","13","1","0","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","13","127","0","3","21","37","7","20","0","0","8","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","105","0","0","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","206","0","3","7","28","1","18","0","0","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","182","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","3","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"50〜59歳","4","265","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","2","10"
"60〜69歳","2","163","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","1","10"
"70〜79歳","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","1","0","2","1","22"
"80歳以上","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","64","0","0","0","0","0","1","0","4","1","60"
"合計","61","1742","38","41","248","405","32","1961","49","32","362","6","8","1","0","8","0","1","18","0","0","5","132","0","0","0","1","1","4","1","10","5","121"
