"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","0","0","0","2","5","0","3","0","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","3","14","27","11","1","0","3","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","3","6","2","2","1","0","0","0","1","1","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","0","4","3","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","0","4","11","3","2","1","3","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","8","16","1","1","0","2","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","8","12","2","2","3","2","0","2","0","0","0","0","1","0","0","0","0","","","","","",""
"品川区","0","0","0","9","17","1","0","2","5","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","4","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","0","7","13","33","3","2","3","1","3","5","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","2","6","30","6","1","0","4","0","0","6","0","1","0","1","0","0","0","0","","","","","",""
"渋谷区","1","0","0","0","7","2","0","1","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","4","24","2","3","0","3","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"杉並","1","0","3","3","36","15","0","0","1","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"池袋","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","2","9","3","2","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","3","6","7","2","0","0","1","0","4","3","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","7","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","0","1","1","4","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","2","0","0","2","21","2","0","0","0","2","1","5","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","2","9","3","0","0","1","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"江戸川","1","0","4","18","20","4","1","0","4","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","0","23","46","13","3","1","2","1","4","3","3","0","0","1","0","0","0","0","","","","","",""
"町田市","0","0","0","23","29","11","0","0","2","1","0","1","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","1","0","1","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","1","6","10","5","0","2","3","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","3","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","12","17","9","0","3","7","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","3","27","25","2","2","3","0","0","2","0","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","18","1","30","217","453","111","25","20","53","10","38","39","9","2","0","9","0","1","3","0","","","","","",""
