"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","3","2","0","5","0","1","0","4","0","0","0","2","0","0","0","0","0","0","0"
"〜1歳","0","2","2","0","60","4","12","0","50","0","4","0","2","0","0","0","0","0","0","0"
"1歳","0","4","5","6","104","9","39","3","50","1","21","7","3","0","0","0","0","0","0","0"
"2歳","1","1","5","10","54","12","30","6","6","0","17","7","3","0","0","1","0","0","1","0"
"3歳","2","1","6","7","53","9","20","7","1","0","8","14","1","0","0","1","0","0","0","0"
"4歳","1","0","6","13","43","3","15","3","1","0","14","15","1","0","0","0","0","0","0","0"
"5歳","2","0","4","23","44","10","8","6","1","0","11","9","0","0","0","2","0","0","0","0"
"6歳","0","0","6","11","34","2","6","4","0","0","5","12","1","0","0","0","0","0","1","0"
"7歳","2","0","2","6","28","0","4","2","0","0","2","10","1","0","0","0","0","0","0","0"
"8歳","3","0","0","5","15","1","2","2","0","2","7","4","0","0","0","1","0","0","1","0"
"9歳","3","0","1","5","25","0","1","0","0","0","0","2","0","0","0","1","0","0","1","0"
"10〜14歳","3","0","2","11","46","0","4","0","0","3","1","2","0","0","0","1","0","0","0","0"
"15〜19歳","1","0","0","3","16","0","1","0","0","0","0","2","1","0","0","1","0","0","0","0"
"20〜29歳","2","0","2","5","72","0","3","0","0","8","1","5","1","0","0","5","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","28","11","43","105","599","50","146","33","113","14","91","89","16","0","0","39","0","0","5","0"
