"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","4","12","0","0","19","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","14","15","1","3","145","8","2","0","35","0","0","2","2","0","0","1","0","0","0","0"
"1歳","31","13","10","14","401","57","15","2","47","0","3","5","8","1","0","0","0","0","0","0"
"2歳","38","7","3","19","250","31","11","0","4","0","4","12","1","0","0","0","0","0","1","0"
"3歳","46","2","5","28","221","39","8","5","1","0","1","15","2","0","0","0","0","0","2","0"
"4歳","81","0","10","49","237","47","5","6","1","0","2","13","2","0","0","0","0","0","0","0"
"5歳","88","1","8","61","222","31","7","11","0","0","1","13","0","0","0","0","0","0","0","0"
"6歳","104","0","3","62","185","16","4","5","1","1","0","9","0","1","0","0","0","0","0","0"
"7歳","77","0","4","57","141","8","1","3","0","0","0","8","0","0","0","0","0","0","1","0"
"8歳","54","0","5","34","112","7","1","2","0","0","0","8","0","0","0","0","0","0","2","0"
"9歳","45","0","1","36","91","3","1","2","0","0","1","4","0","0","0","0","0","0","0","0"
"10〜14歳","146","0","1","68","225","3","0","2","0","2","1","8","0","0","0","2","0","0","2","0"
"15〜19歳","44","0","1","3","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","105","0","0","23","372","0","1","1","0","1","0","3","0","0","2","2","0","0","0","0"
"30〜39歳","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","93","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1137","50","52","457","2678","252","56","39","92","4","13","100","16","2","3","16","0","0","8","0"
