"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","3","3","0","6","0","2","0","0","0","0","0","0","0","0","2","0","0","0","4","3","0","2","2","0"
"中央区","3","0","0","7","34","4","10","0","1","2","1","1","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","15","0","5","18","23","2","5","0","5","0","3","0","0","0","0","0","0","2","2","0","0","9","6","0","1","1","0"
"新宿区","30","3","3","18","49","1","6","4","0","1","0","0","0","0","0","0","0","7","0","0","0","12","8","1","2","2","0"
"文京","14","0","1","3","5","3","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","1","0","1","27","60","0","3","0","1","1","0","3","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","12","2","0","16","10","2","6","0","1","0","0","0","0","0","0","0","1","4","0","0","0","8","5","1","1","1","0"
"江東区","10","6","1","30","76","4","9","2","7","1","0","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","8","0","13","17","62","0","8","2","4","0","3","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","21","0","3","11","19","7","6","0","4","1","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","50","9","11","32","90","7","17","1","10","0","3","1","0","0","0","0","0","0","0","0","0","20","12","2","1","1","0"
"世田谷","58","1","4","47","88","14","30","1","3","0","3","1","0","0","0","1","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","3","0","0","1","19","0","3","0","1","0","0","0","0","0","1","1","0","2","0","0","0","7","4","1","1","1","0"
"中野区","28","1","2","27","30","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","23","0","1","18","38","1","12","0","6","0","0","1","0","0","0","0","0","0","0","0","0","16","11","1","2","2","0"
"池袋","10","3","4","3","16","0","1","2","2","15","0","0","0","0","1","0","0","1","0","0","0","8","5","1","1","1","0"
"北区","16","1","0","4","16","2","7","1","6","1","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","13","3","1","18","47","3","1","8","5","2","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","19","0","1","6","50","0","8","1","3","0","0","0","0","0","0","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","36","2","2","46","56","8","8","2","10","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","7","7","9","25","46","12","15","1","5","3","0","0","0","0","1","0","0","0","0","0","0","18","12","2","0","0","0"
"葛飾区","19","2","2","34","56","1","10","3","3","1","0","0","0","0","1","0","0","3","0","0","0","13","8","1","1","1","0"
"江戸川","39","4","6","31","71","1","7","5","5","4","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","17","6","7","57","65","7","34","2","8","1","0","2","1","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","53","0","0","28","55","11","37","0","4","0","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","9","0","2","17","22","4","8","0","5","0","0","0","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","13","1","1","41","15","2","14","0","8","3","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","31","7","6","18","51","8","25","1","3","0","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","170","2","5","61","91","7","58","5","18","5","1","0","0","0","0","0","0","1","0","0","1","32","20","3","3","3","0"
"多摩小平","63","2","10","59","49","12","52","3","11","1","1","1","0","0","3","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","35","0","0","0","0","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","828","62","101","723","1312","124","417","47","146","43","16","11","1","0","10","2","1","23","2","0","2","413","260","38","25","25","0"
