"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","1","0","18","2","5","1","16","0","5","0","1","0","0","0","0","0","0","0"
"1歳","0","0","7","1","46","6","32","1","30","0","21","2","3","0","0","0","0","0","0","0"
"2歳","0","2","2","2","34","3","15","3","5","0","15","3","0","0","0","0","0","0","0","0"
"3歳","0","0","5","0","17","3","9","3","1","1","9","6","0","0","0","0","0","0","0","0"
"4歳","0","0","2","3","10","3","2","8","0","0","3","7","0","0","0","0","0","0","0","0"
"5歳","0","0","1","5","13","2","7","4","0","0","6","7","0","0","0","0","0","0","0","0"
"6歳","0","0","1","6","7","1","2","4","0","0","4","2","1","0","0","0","0","0","0","0"
"7歳","0","0","0","2","10","1","1","3","0","1","1","3","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","4","0","3","4","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","2","0","2","2","0","0","0","1","2","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","5","13","1","1","0","1","0","1","7","1","0","0","0","0","0","1","0"
"15〜19歳","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"20〜29歳","1","0","2","3","29","2","3","0","0","5","1","3","0","0","0","1","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","4","21","32","209","24","83","33","53","7","66","44","8","0","0","8","0","0","1","0"
