"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","7","0","0","5","17","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","10","3","0","4","35","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","25","8","0","2","58","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","7","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","14","1","1","2","30","1","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","36","2","2","1","13","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","16","4","5","9","74","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","1","0","6","44","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","0","0","0","20","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","41","9","11","12","134","9","1","4","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","48","1","4","23","108","11","5","1","2","0","0","0","2","0","0","0","2","0","0","0","1","","","","","",""
"渋谷区","4","0","0","0","31","0","1","0","1","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","19","0","0","0","43","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","20","0","0","6","67","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","15","0","0","0","28","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","44","0","0","0","46","8","1","0","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","44","4","4","2","43","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","21","0","0","1","56","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","29","1","0","4","98","13","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","42","0","3","11","99","6","4","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","22","1","0","5","62","3","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","47","1","13","22","97","6","1","0","2","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","27","6","4","15","95","5","2","2","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","25","3","2","16","80","11","0","0","3","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","19","0","5","3","52","6","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","5","3","11","47","15","4","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","27","5","3","20","86","9","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"多摩府中","59","2","5","14","104","8","1","0","9","0","0","1","1","0","0","0","0","0","3","0","0","","","","","",""
"多摩小平","55","10","8","26","70","12","1","0","6","0","0","0","1","0","0","2","0","0","0","0","1","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","768","67","73","220","1769","163","39","11","57","1","6","21","7","0","0","6","2","0","8","0","5","","","","","",""
