"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","46","19","10","7","19","0","4","1","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","1","0","0","1","0","0","11","0","0","",""
"区西部","19","10","4","3","1","0","14","3","2","",""
"区西北部","17","1","4","3","3","0","6","3","0","",""
"区東北部","8","1","0","1","0","0","2","0","1","",""
"区東部","5","0","3","1","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","3","1","1","8","0","5","0","1","",""
"北多摩西部","3","1","0","6","3","0","0","0","0","",""
"北多摩南部","7","0","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","122","35","22","25","35","0","44","7","4","",""
