"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","","","","","",""
"中央区","0","0","0","0","3","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","2","0","1","11","2","3","0","2","1","1","2","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","0","1","0","1","13","0","2","0","1","0","0","4","2","0","0","2","1","1","3","0","0","","","","","",""
"文京","0","2","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","0","2","6","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","0","4","4","1","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","0","0","7","34","2","6","2","7","0","3","1","1","0","0","1","0","0","0","0","0","","","","","",""
"品川区","0","2","0","5","11","8","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","5","18","36","5","4","2","3","0","5","1","0","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","1","4","2","16","24","5","8","1","11","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","1","1","0","2","20","2","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","4","24","2","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","6","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"北区","0","0","0","0","7","2","4","0","2","0","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","5","0","2","7","2","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","14","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","3","3","14","12","5","0","6","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","1","0","4","29","0","3","0","3","2","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","22","3","4","0","3","0","0","0","1","0","0","0","0","0","5","0","0","","","","","",""
"江戸川","0","1","1","5","26","1","8","0","7","0","3","3","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","3","1","12","17","3","13","3","1","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","21","19","7","9","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","3","11","4","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","7","5","2","6","3","2","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","4","1","10","24","1","7","1","2","0","2","1","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","4","1","13","16","12","9","2","9","1","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","7","0","16","20","9","9","3","7","0","1","1","1","0","0","0","0","0","3","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"合計","5","48","14","161","435","95","116","20","78","6","30","43","7","2","1","5","1","2","17","0","0","","","","","",""
