"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","26","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","114","7","0","3","65","1","1","1","14","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","415","8","7","5","154","2","7","11","19","0","0","2","0","0","1","0","0","0","0","0","3","0","0","1","0","0","2","1"
"2歳","465","1","5","21","109","2","2","15","7","0","0","0","0","0","2","0","0","0","0","1","3","0","0","0","0","0","3","0"
"3歳","556","2","1","27","69","1","2","26","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","592","0","1","35","96","3","0","39","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"5歳","653","0","1","43","62","7","1","36","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","0","1","0","1"
"6歳","553","0","1","24","58","8","0","33","0","1","3","1","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1"
"7歳","624","0","0","19","48","2","0","19","1","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","1","2","1"
"8歳","572","0","0","29","41","6","0","18","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2"
"9歳","436","0","0","18","19","5","0","12","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1"
"10〜14歳","1826","0","1","31","128","3","0","6","0","0","2","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","2","0"
"15〜19歳","632","0","1","3","26","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","692","0","0","12","119","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","635","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","1"
"40〜49歳","850","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","3","1","0","2","3"
"60〜69歳","313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","11","0"
"70〜79歳","205","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","26","1","1","2","0","0","23","2"
"80歳以上","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","3","3","1","0","0","36","1"
"合計","10875","21","18","270","999","40","13","216","43","2","8","6","0","0","10","0","0","3","0","1","109","11","7","14","2","4","88","14"
