"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","55","4","142","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","4","3","0","2","2","2"
"中央区","77","5","278","2","0","0","21","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","222","5","717","1","2","8","13","0","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","9","9","6","0","1","1","1"
"新宿区","225","15","451","3","1","3","17","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","12","12","8","2","2","2","2"
"文京","241","9","783","5","1","3","14","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","3","2","7","7","4","1","1","1","1"
"台東","183","7","567","13","0","3","28","2","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","169","4","274","0","0","2","9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","8","3","8","8","5","1","1","1","1"
"江東区","460","12","1331","7","2","13","61","2","3","2","4","1","0","1","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","236","7","669","2","1","14","27","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","138","5","393","1","1","0","12","2","1","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","713","19","1542","10","6","36","81","10","1","4","1","0","0","0","0","0","2","0","0","0","0","0","1","0","21","21","13","2","1","1","1"
"世田谷","729","24","2054","7","3","15","71","2","0","2","1","0","1","0","0","0","5","0","0","0","0","0","12","1","25","25","16","2","2","2","2"
"渋谷区","127","14","325","2","0","1","9","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","7","7","4","1","1","1","1"
"中野区","539","12","1759","1","0","21","31","3","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","499","6","1037","2","0","3","21","2","0","1","2","1","0","0","0","0","0","0","0","2","0","0","16","2","17","17","11","1","2","2","2"
"池袋","332","19","872","1","0","0","21","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","357","14","779","0","0","8","19","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","319","6","716","0","5","8","13","1","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","360","5","1172","1","0","6","35","0","0","1","0","2","1","0","0","0","0","0","0","1","0","0","1","1","16","16","10","2","1","1","1"
"練馬区","478","21","1366","2","0","27","53","7","3","1","3","2","0","2","0","0","0","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","407","25","1746","14","9","10","48","1","3","0","5","3","0","1","0","0","1","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","350","10","867","0","0","9","22","6","0","0","0","0","0","2","0","0","3","0","0","1","0","0","10","2","13","13","8","1","1","1","1"
"江戸川","532","23","1627","3","1","28","49","1","1","1","2","0","0","2","0","0","2","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"八王子市","575","29","2544","7","1","44","55","8","1","10","2","1","0","1","0","0","1","0","0","0","0","0","0","4","17","17","11","2","1","1","1"
"町田市","730","18","2305","5","0","58","134","4","5","1","2","7","2","2","0","0","0","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","184","10","545","0","1","19","16","0","2","2","1","1","0","0","0","0","0","0","0","2","0","0","1","0","14","14","8","1","1","1","1"
"南多摩","339","4","1134","2","0","18","24","0","0","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","579","23","1420","3","4","14","28","2","3","2","1","0","0","0","0","0","1","0","0","0","0","0","3","1","21","21","14","2","1","1","1"
"多摩府中","1206","54","3087","4","3","37","105","4","1","2","2","2","1","1","0","0","1","0","0","3","0","0","17","3","33","33","21","3","3","3","3"
"多摩小平","764","18","2108","7","6","39","82","10","3","2","12","1","2","5","1","0","1","0","0","1","0","0","14","6","23","23","15","2","2","2","2"
"島しょ","8","7","45","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","12133","434","34655","106","47","447","1126","71","34","41","57","31","9","21","3","0","23","0","0","11","0","1","89","30","418","418","264","39","25","25","25"
