"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","14","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中央区","13","2","0","0","2","5","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","24","11","4","0","9","8","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","4","","","","","",""
"新宿区","31","13","7","1","13","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"文京","22","10","3","1","4","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","38","7","0","0","18","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","31","13","1","4","2","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"江東区","116","11","4","0","9","34","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","49","11","0","1","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","27","8","2","0","4","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","111","32","4","1","13","62","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"世田谷","113","24","7","0","18","34","1","0","0","5","0","2","0","0","0","3","0","0","0","0","0","1","6","","","","","",""
"渋谷区","21","3","0","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中野区","83","17","1","0","19","12","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","81","21","4","1","6","8","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","41","12","1","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","63","16","2","1","23","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","37","22","0","0","9","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","100","16","1","0","6","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"練馬区","113","27","6","0","24","17","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","104","26","4","5","31","13","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","57","18","1","0","23","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"江戸川","127","35","11","2","25","35","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","269","33","3","0","15","39","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","114","14","2","0","11","26","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","87","12","1","0","8","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","113","18","1","1","6","17","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","136","27","7","1","27","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","252","51","5","2","36","64","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","6","","","","","",""
"多摩小平","149","35","0","3","33","44","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","","","","","",""
"島しょ","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2530","561","82","25","406","582","26","3","7","31","2","5","3","0","0","4","0","0","0","1","0","10","43","","","","","",""
