"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","1","11","0","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","2","14","14","1","0","68","0","1","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","14","25","26","3","20","151","6","2","4","32","0","0","6","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"2歳","19","12","17","12","31","150","1","0","4","8","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","16","8","6","2","65","121","1","1","7","6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","29","1","1","4","85","132","6","1","18","2","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","26","2","3","3","75","151","6","2","26","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","25","6","0","3","90","148","6","2","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","30","4","0","3","66","95","13","2","13","0","1","6","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","36","5","1","0","54","79","13","1","11","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","16","4","0","1","34","68","16","0","5","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","73","17","0","2","77","196","50","0","4","0","0","1","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","52","32","0","0","6","41","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","54","67","1","1","36","248","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","40","58","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","30","89","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","16","86","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","1","0","1","0","3"
"60〜69歳","11","52","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","8"
"70〜79歳","4","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","1","0","0","0","12"
"80歳以上","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","4","1","17"
"合計","495","539","80","35","640","1659","121","12","108","58","2","12","19","2","0","14","2","0","1","1","6","7","52","0","0","0","0","0","7","0","5","1","47"
