"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","12","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","2","55","12","0","2","36","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"1歳","10","0","2","3","109","21","1","5","17","0","0","0","1","6","7","0","0","0","0","0","0","0","0","0"
"2歳","9","0","0","1","102","20","2","3","0","0","0","2","0","10","1","1","0","0","0","0","0","0","0","0"
"3歳","5","0","1","9","87","28","3","4","0","0","0","1","2","13","0","1","0","0","0","0","0","0","0","0"
"4歳","9","0","3","12","98","27","3","9","1","0","1","1","0","24","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","0","18","75","16","0","17","0","0","0","0","2","11","0","0","0","1","0","0","0","0","0","0"
"6歳","10","0","1","11","63","15","1","13","0","0","0","1","0","28","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","0","11","55","9","1","8","0","0","1","0","0","16","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","5","54","2","0","5","2","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0"
"9歳","11","0","0","8","45","1","0","4","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","18","0","0","9","124","2","0","6","1","0","0","0","2","15","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","24","0","0","3","47","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","33","0","2","10","241","5","0","3","0","0","0","0","0","9","0","0","0","5","0","0","0","0","0","1"
"30〜39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","197","0","10","102","1167","161","11","80","63","0","3","5","8","149","9","2","0","33","0","0","0","0","0","1"
