"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","3","2","1","7","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","7","0","53","11","1","1","39","0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","2","15","11","97","24","7","1","54","0","2","1","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","0","4","16","70","29","4","9","2","0","2","2","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","3","0","14","48","106","38","1","13","2","0","3","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","1","0","5","39","84","45","3","13","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","0","5","55","54","24","1","8","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","4","55","50","20","0","16","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","1","44","46","8","0","16","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","3","30","29","5","1","4","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","15","23","5","0","5","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","8","0","2","36","52","5","0","4","0","0","2","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","2","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","28","123","1","0","4","0","4","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","37","6","63","380","803","217","18","94","99","5","17","37","17","2","0","9","0","0","4","1","0","0","0","0","0","0","0","0"
