"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","19","0","0","6","1","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","47","5","3","28","0","150","0","12","0","25","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","91","15","10","69","1","497","1","23","0","79","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","47","10","12","43","2","273","0","3","0","54","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","10","12","9","28","1","120","1","3","0","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","3","11","13","29","1","79","2","0","0","33","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","10","6","19","6","54","1","1","0","9","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","10","18","5","18","2","1","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","3","12","17","4","7","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","7","10","4","5","1","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","3","11","1","4","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1"
"10〜14歳","3","0","2","5","22","3","3","0","0","0","2","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","4","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","6","10","43","0","33","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","16","220","81","104","349","30","1251","9","45","0","232","21","10","1","0","19","0","0","0","0","0","2","1","1","1","0","1","1","1"
