"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","11","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","3","1","0","29","3","0","2","9","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","99","8","4","5","71","1","3","4","22","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","102","5","1","10","62","1","1","7","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","115","4","4","13","56","1","1","13","1","1","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","1","0"
"4歳","92","1","3","32","64","6","1","11","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","108","0","1","32","45","2","2","21","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","109","0","1","24","43","7","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","120","1","0","20","25","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","78","0","1","20","44","4","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","80","0","0","12","25","9","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","244","0","1","27","69","3","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","83","0","0","3","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","142","0","2","12","145","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","249","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","2","2"
"70〜79歳","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"80歳以上","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","1","1","3","0","1","7","3"
"合計","2176","28","19","210","707","43","8","89","39","2","5","4","0","0","2","0","1","0","0","4","28","2","1","5","0","1","20","5"
