"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","2","11","7","234","3","14","0","8","0","1","5","0","1","0","0","0","0","3","0","0","2","","","","","",""
"区南部","41","7","8","17","276","4","11","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","66","6","4","9","238","3","12","4","0","0","3","7","0","0","0","0","0","1","1","0","0","1","","","","","",""
"区西部","44","15","4","14","194","6","5","0","7","0","2","1","0","1","0","1","0","0","3","0","0","0","","","","","",""
"区西北部","42","3","1","41","247","17","16","0","9","1","1","4","1","0","0","2","0","0","2","0","0","0","","","","","",""
"区東北部","37","7","3","30","409","4","6","0","8","0","1","8","0","0","0","2","0","0","1","0","0","0","","","","","",""
"区東部","19","4","7","37","420","7","8","2","9","0","1","3","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","4","4","0","5","29","2","4","0","2","0","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","36","18","4","28","302","8","17","1","8","0","5","19","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","6","4","0","16","55","1","5","0","2","0","1","8","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","28","4","0","22","197","3","11","1","12","1","1","15","0","0","0","1","0","0","5","0","0","1","","","","","",""
"北多摩北部","14","4","5","55","97","6","1","1","7","0","2","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","352","78","48","283","2698","64","110","9","72","2","22","85","3","3","0","7","0","1","16","0","0","4","","","","","",""
