"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","2","16","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","9","1","0","10","18","1","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","17","2","0","7","22","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","12","0","1","3","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","10","1","2","7","39","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","20","2","0","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","15","1","0","6","61","1","1","5","4","0","0","3","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","12","2","0","9","30","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","20","0","0","10","17","4","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","27","6","0","23","62","1","1","8","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","47","2","4","23","70","5","1","8","3","0","1","1","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","6","0","0","0","18","0","0","2","0","0","0","0","0","0","1","0","0","1","0","2","0","","","","","",""
"中野区","23","0","1","14","26","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","10","0","0","8","19","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","10","0","2","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","18","2","0","7","19","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","12","4","0","7","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","26","0","0","7","30","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","34","3","2","27","37","2","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","34","2","0","13","35","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","20","2","0","14","48","0","3","5","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","39","0","1","17","62","3","1","7","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","30","1","0","23","65","1","0","3","4","0","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","24","0","0","12","36","4","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","26","0","3","5","16","2","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","29","0","0","7","37","3","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","40","0","0","33","40","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","76","3","1","21","70","7","1","4","3","0","0","0","0","0","0","1","0","1","0","0","3","","","","","",""
"多摩小平","62","8","7","27","36","3","0","3","7","0","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","7","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","722","42","24","347","973","52","9","91","59","0","7","6","0","0","4","1","0","3","0","2","11","","","","","",""
