"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","5","2","1","26","10","1","1","11","0","0","1","0","0","4","0","0","0","0","0","0","0","0"
"1歳","0","7","3","0","45","7","7","2","10","0","0","2","0","1","1","0","0","0","0","0","2","0","0"
"2歳","2","6","4","2","37","8","3","2","1","0","0","1","0","13","0","1","0","0","0","0","0","0","0"
"3歳","1","4","2","10","45","12","0","2","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0"
"4歳","1","0","2","14","38","10","2","2","0","0","0","1","0","14","0","0","0","0","0","0","2","0","0"
"5歳","0","1","1","21","30","10","1","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","13","38","5","1","4","0","0","0","2","0","7","1","0","0","0","0","0","0","0","0"
"7歳","0","0","1","26","24","1","0","1","0","0","0","1","0","9","1","0","0","0","0","0","0","0","0"
"8歳","0","0","1","15","24","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","4","13","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","5","20","0","0","2","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","2","1","9","85","2","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","10","26","22","121","435","72","15","21","23","0","0","13","0","76","7","1","0","5","0","0","4","0","0"
