"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","5","3","0","0","5","1","7","0","1","2","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","0","14","6","2","1","15","0","54","1","5","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","12","8","7","6","46","2","176","2","18","14","0","1","2","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","5","5","5","4","7","27","0","166","5","8","9","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","5","1","4","11","26","0","134","15","2","10","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","3","0","2","22","28","2","149","21","0","7","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","3","0","2","18","14","2","115","17","1","14","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","4","0","1","20","18","1","88","12","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","10","0","0","17","20","3","47","6","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"8歳","8","7","0","0","19","11","2","36","7","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","5","0","1","18","19","5","20","4","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","22","81","0","0","17","40","1","15","3","0","3","0","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","15","106","0","0","1","10","0","3","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","7","87","0","0","19","42","0","12","1","0","2","1","0","0","0","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","3","92","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","10","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50〜59歳","10","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"60〜69歳","3","69","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"70〜79歳","5","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"80歳以上","2","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","21","0","0","0","0","0","2","0","2","0","19"
"合計","113","900","23","23","176","321","19","1022","94","35","76","3","4","5","0","4","0","1","32","0","0","3","41","0","0","0","0","0","3","0","3","0","38"
