"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","29","0","0","9","0","4","0","2","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","91","7","5","86","2","21","1","46","82","0","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","162","15","16","139","3","90","9","65","272","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","60","23","31","124","0","63","28","16","218","3","11","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","17","15","46","115","2","33","38","6","132","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","11","10","50","85","4","32","40","1","75","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","11","58","70","10","29","50","3","43","3","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","55","65","7","7","34","0","27","3","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","0","1","4","26","43","8","2","32","0","12","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","30","43","5","1","14","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","16","31","5","3","10","0","14","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","40","75","6","10","9","0","11","0","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","2","2","18","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","1","29","110","1","3","4","0","4","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","10","372","98","404","1013","53","298","269","139","908","21","40","5","0","35","2","0","3","1","0","0","0","0","0","0","0","0","0"
