"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","11","0","0","16","7","0","0","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","6","3","0","107","8","1","0","28","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","31","15","8","14","323","66","7","1","34","0","1","1","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2歳","27","2","6","12","190","52","3","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","35","0","4","33","156","47","2","4","1","0","0","4","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","63","1","5","33","128","27","2","8","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","52","0","1","32","99","43","3","9","0","0","0","9","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","39","0","1","30","72","17","0","3","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","45","0","1","17","63","14","0","1","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","34","0","3","13","57","7","1","1","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","28","0","0","6","45","6","1","2","0","0","0","2","0","0","0","1","0","0","1","0","2","0","0","0","0","0","2","0"
"10〜14歳","102","0","2","18","150","7","0","2","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","44","0","0","1","31","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","59","0","0","7","132","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"合計","710","35","34","216","1569","301","20","34","67","1","2","40","9","3","0","13","0","4","17","0","7","1","1","0","0","0","6","0"
