"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","16","0","0","25","7","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","10","32","2","5","154","14","2","1","48","0","0","2","0","0","2","0","1","0","0","0","0","0","0"
"1歳","56","38","7","11","444","48","11","1","40","1","0","5","0","1","4","1","0","0","0","0","2","0","0"
"2歳","59","11","4","14","270","46","9","1","4","0","0","1","0","0","2","2","0","0","0","0","3","0","0"
"3歳","89","8","8","22","254","35","2","5","1","0","0","0","0","2","2","0","0","0","0","1","0","0","0"
"4歳","156","6","3","34","298","45","5","7","0","1","0","0","0","1","2","1","0","1","0","0","3","0","0"
"5歳","179","1","8","50","199","27","3","4","0","0","0","2","0","8","1","0","0","2","0","0","0","0","0"
"6歳","168","1","3","37","203","18","2","6","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"7歳","206","1","6","33","162","11","1","3","0","0","0","1","0","0","1","0","0","0","0","0","4","0","0"
"8歳","164","0","2","15","128","6","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","141","0","3","20","114","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","293","0","0","22","234","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","51","0","0","0","60","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","139","1","1","16","565","1","0","2","0","2","0","0","0","3","0","0","0","3","0","0","1","0","1"
"30〜39歳","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"40〜49歳","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1"
"50〜59歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","2052","115","47","279","3110","267","35","37","95","4","0","13","0","22","16","4","1","14","1","1","14","2","2"
