"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","15","63","0","0","2","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","0","5","84","1","0","0","18","0","2","0","1","3","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","12","176","2","1","2","9","1","3","0","0","3","0","1","0","0","0","0","0","0","1","0","0","2","","","","","","",""
"新宿区","1","18","163","5","0","2","11","0","0","0","3","2","0","0","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"文京","3","12","227","3","1","3","11","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","1","8","164","1","0","6","24","1","1","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","17","70","1","2","1","5","1","3","0","1","2","0","0","0","0","0","0","0","1","0","0","1","1","","","","","","",""
"江東区","14","24","458","7","8","9","44","1","6","0","1","11","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","15","150","4","0","5","8","1","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","13","123","9","0","3","6","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","38","370","31","7","15","37","0","7","2","4","4","1","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"世田谷","1","38","551","11","4","5","25","1","2","2","1","10","1","4","0","0","3","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","1","21","111","0","0","1","11","0","1","0","1","3","0","1","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"中野区","3","9","384","2","1","10","17","1","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","20","233","9","1","3","21","1","2","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"池袋","0","18","202","1","1","2","6","1","1","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","24","241","7","0","12","19","2","9","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","3","8","208","5","1","2","23","1","1","0","1","3","0","0","1","0","2","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","16","235","6","1","2","11","0","3","0","1","1","0","0","0","0","5","0","0","1","1","0","0","2","","","","","","",""
"練馬区","9","45","348","4","1","8","50","6","2","0","2","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","35","496","20","5","20","24","0","3","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","22","199","1","0","3","21","2","2","0","2","3","0","0","0","0","0","0","0","2","0","0","0","1","","","","","","",""
"江戸川","5","33","506","9","3","18","15","2","1","1","0","13","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","6","48","885","10","2","21","35","3","1","6","6","22","1","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","3","25","685","10","0","27","62","1","4","8","6","17","1","2","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","17","150","0","0","9","15","2","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","","","","","","",""
"南多摩","2","42","361","3","3","1","24","3","2","5","2","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","7","36","410","5","1","19","19","0","0","1","2","15","0","2","0","0","1","0","0","0","0","0","0","5","","","","","","",""
"多摩府中","4","64","951","19","0","21","46","1","5","0","2","15","2","2","0","0","1","0","0","1","0","0","0","4","","","","","","",""
"多摩小平","10","46","686","15","2","15","67","2","4","3","3","15","0","0","0","0","0","0","0","3","0","0","0","8","","","","","","",""
"島しょ","0","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","81","748","9912","201","45","247","689","34","75","32","45","193","8","16","3","0","18","0","0","11","2","0","1","41","","","","","","",""
