"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","18","2","2","10","59","7","0","2","4","0","0","2","0","0","0","5","0","0","0","0","0","0","","","","","",""
"区南部","10","2","8","12","85","12","1","2","7","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","19","0","0","19","69","6","1","9","5","1","0","0","3","0","0","3","0","1","0","0","1","0","","","","","",""
"区西部","16","1","3","19","65","5","2","0","7","0","0","3","2","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","17","1","5","25","71","9","0","2","8","0","0","5","2","0","0","0","0","0","1","0","0","1","","","","","",""
"区東北部","27","1","8","24","95","11","1","2","12","0","1","7","1","0","0","1","0","0","1","1","0","0","","","","","",""
"区東部","29","0","7","26","123","17","4","4","13","0","0","8","0","0","1","1","0","1","0","0","1","1","","","","","",""
"西多摩","5","0","1","8","22","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","27","1","7","68","133","10","2","6","11","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","11","0","2","28","47","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","12","0","1","22","77","2","0","1","6","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩北部","16","2","3","22","62","3","0","0","4","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","5","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","212","10","47","284","908","87","11","31","79","1","5","26","10","1","1","12","0","2","4","1","2","2","","","","","",""
