"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1〜4歳","0","0","0","0","0","0","7","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","0","0","0","0","0"
"20〜24歳","15","0","1","10","0","0","3","0","0"
"25〜29歳","16","3","6","9","1","0","0","0","0"
"30〜34歳","15","4","4","6","0","0","1","0","0"
"35〜39歳","14","3","5","7","0","0","1","0","0"
"40〜44歳","11","5","3","7","0","0","1","0","0"
"45〜49歳","8","4","3","7","0","0","1","0","0"
"50〜54歳","5","0","1","1","0","0","5","0","0"
"55〜59歳","0","1","2","0","0","0","4","0","0"
"60〜64歳","1","2","2","0","0","0","6","0","1"
"65〜69歳","2","0","1","0","0","0","0","0","0"
"70歳以上","0","1","0","0","0","0","28","1","0"
"合計","88","23","28","47","1","0","65","1","1"
