"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","2","2","0","8","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"〜1歳","0","1","4","1","46","8","3","0","25","0","0","6","2","0","1","0","0","0","0","0","0","0","0"
"1歳","2","2","11","5","61","17","6","2","34","0","0","10","2","0","2","0","0","0","0","0","0","0","0"
"2歳","0","0","8","9","49","27","2","1","1","0","0","2","0","1","2","0","0","0","0","0","1","0","0"
"3歳","0","0","11","26","56","22","3","4","0","0","0","4","0","5","3","2","0","0","0","0","0","0","0"
"4歳","0","0","12","41","68","22","5","7","0","0","0","3","0","5","2","0","0","1","0","0","0","0","0"
"5歳","0","0","11","30","55","5","1","4","0","0","0","3","1","6","1","0","1","1","0","0","0","0","0"
"6歳","0","0","8","31","38","8","3","2","0","0","1","0","0","5","0","0","0","0","0","0","1","0","0"
"7歳","1","0","7","17","36","3","0","0","0","0","0","4","0","5","0","0","0","1","0","0","0","0","0"
"8歳","0","0","4","17","27","4","0","6","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","11","21","4","0","3","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"10〜14歳","1","0","1","10","48","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0"
"15〜19歳","1","0","1","1","5","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1"
"20〜29歳","1","2","1","11","36","0","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","1","5"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","7","81","210","554","123","24","30","62","1","1","35","8","31","15","3","2","12","0","0","2","1","6"
