"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","3","6","32","3","14","1","5","2","21","1","0","0","0","2","0","0","0","0","","","","","",""
"区南部","0","1","7","5","30","1","29","3","7","1","42","3","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","3","3","14","3","8","1","2","3","19","3","0","0","0","2","0","0","0","0","","","","","",""
"区西部","0","2","1","4","24","4","23","4","8","1","14","3","0","0","0","3","0","0","1","0","","","","","",""
"区西北部","0","0","2","6","15","3","19","4","3","1","29","7","1","0","0","3","0","0","0","0","","","","","",""
"区東北部","0","1","2","9","9","2","13","3","6","1","36","4","4","0","0","1","0","0","5","0","","","","","",""
"区東部","0","0","3","3","18","3","23","2","6","1","47","8","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","3","2","3","0","0","2","11","3","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","1","7","33","16","34","4","4","0","59","25","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","5","6","4","0","3","0","8","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","1","2","1","3","1","2","0","31","2","1","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","0","0","2","3","15","2","9","5","1","0","33","6","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","4","27","49","200","46","182","28","48","12","350","69","10","0","0","12","0","0","7","0","","","","","",""
