"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","10","1","10","43","4","95","3","9","14","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","6","1","39","66","6","102","4","5","29","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","2","1","5","29","69","1","110","8","4","23","2","3","0","0","0","0","0","1","0","0","0","","","","","",""
"区西部","1","6","3","26","70","4","105","3","6","38","1","0","0","1","0","0","0","1","0","0","0","","","","","",""
"区西北部","4","8","5","18","57","10","140","4","3","47","3","0","0","1","4","0","0","0","0","0","0","","","","","",""
"区東北部","2","7","5","26","93","5","90","10","13","36","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","4","3","26","75","5","157","4","4","55","3","3","0","0","0","0","0","2","0","0","0","","","","","",""
"西多摩","0","0","1","4","16","2","18","3","4","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","6","10","32","113","1","111","3","9","40","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","1","1","11","18","4","41","3","3","14","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","10","20","54","8","80","4","5","35","2","3","0","0","0","1","1","1","0","0","0","","","","","",""
"北多摩北部","0","3","16","19","27","5","106","5","1","26","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","53","61","260","701","55","1155","54","66","364","24","14","1","2","8","1","1","5","0","0","0","","","","","",""
