"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","245","25","0","34","24","33","1","12","1","5","2","1","2","0","0","1","0","0","0","0","0","1","2","","","","","",""
"区南部","282","26","1","22","32","45","4","14","0","2","5","1","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"区西南部","305","42","1","28","29","34","2","7","1","1","1","0","2","0","0","5","1","0","0","0","0","2","4","","","","","",""
"区西部","306","29","1","16","33","57","0","23","1","4","1","0","1","0","0","1","0","0","1","0","0","1","3","","","","","",""
"区西北部","679","54","1","29","42","52","3","21","0","3","2","1","1","0","0","2","0","0","0","0","0","1","2","","","","","",""
"区東北部","446","45","1","19","21","52","2","18","1","10","1","1","0","1","0","1","0","0","1","0","0","1","2","","","","","",""
"区東部","360","34","2","63","56","36","1","6","0","4","2","2","0","0","0","2","0","0","0","0","0","3","2","","","","","",""
"西多摩","54","16","0","2","6","4","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","497","75","0","18","41","59","2","13","1","3","1","2","1","1","0","5","0","0","0","0","0","1","0","","","","","",""
"北多摩西部","197","35","0","1","27","16","0","1","0","1","2","0","0","0","0","2","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","598","32","0","20","59","32","5","15","0","1","3","1","4","1","0","0","0","0","1","0","0","4","2","","","","","",""
"北多摩北部","331","18","2","30","46","33","1","12","0","5","3","0","1","1","0","2","0","0","0","0","0","3","4","","","","","",""
"島しょ","4","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4304","432","9","282","419","453","22","144","5","39","25","9","12","4","0","22","1","0","3","0","0","18","24","","","","","",""
