"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","24","0","2","7","86","2","1","0","6","0","0","1","2","2","0","0","0","0","1","0","1","","","","","",""
"区南部","34","5","4","22","147","3","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","44","1","1","28","127","13","1","2","5","0","0","1","1","0","0","4","0","0","0","1","0","","","","","",""
"区西部","38","1","1","29","121","5","1","1","2","1","0","1","0","1","0","1","0","0","2","0","1","","","","","",""
"区西北部","36","1","4","19","111","15","1","1","9","1","0","1","1","0","0","0","0","0","0","0","1","","","","","",""
"区東北部","35","1","11","30","199","14","1","1","9","0","0","3","1","0","1","1","0","0","10","0","2","","","","","",""
"区東部","35","1","3","20","189","4","1","3","8","0","1","5","2","0","0","0","0","0","1","0","0","","","","","",""
"西多摩","18","1","1","2","32","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","39","2","6","62","249","29","2","6","12","1","1","8","3","0","0","0","0","1","0","0","0","","","","","",""
"北多摩西部","17","1","1","10","91","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","49","0","0","21","124","7","2","1","11","1","0","2","3","0","0","1","1","0","0","0","0","","","","","",""
"北多摩北部","23","5","1","24","85","11","2","1","5","0","0","1","1","0","0","12","0","0","0","0","1","","","","","",""
"島しょ","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","395","19","35","275","1561","105","13","17","72","5","2","27","15","3","1","19","1","1","14","1","6","","","","","",""
