"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","18","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","2","1","5","28","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","0","50","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"文京","0","0","0","1","21","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","1","0","0","36","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","1","0","3","27","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","1","54","3","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","1","4","85","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","15","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","0","12","2","97","7","4","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","0","0","1","62","4","6","0","2","0","0","0","0","2","0","1","0","0","0","1","0","0","0","","","","","",""
"渋谷区","2","0","0","1","36","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","2","55","7","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","12","0","0","5","52","2","2","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","16","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","9","0","0","3","49","8","0","1","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","4","0","27","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","4","0","0","4","50","3","1","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","1","35","11","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","31","6","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","3","0","1","2","61","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","6","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","1","3","93","6","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","11","0","0","1","40","4","3","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","24","2","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","0","1","16","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","0","0","2","64","1","0","2","3","0","0","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","0","2","4","7","76","7","0","3","4","0","0","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","70","6","24","51","1267","110","33","13","37","1","0","1","2","56","1","1","0","3","0","1","2","0","0","","","","","",""
