"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","32","0","0","0","11","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","36","0","0","0","19","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","8","0","0","0","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"文京","33","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","39","0","0","0","30","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","17","0","0","0","12","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","","","","","",""
"江東区","78","1","0","3","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","27","0","0","4","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","38","1","1","5","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","52","0","3","2","98","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","123","0","3","0","77","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","16","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","25","0","0","1","26","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","43","0","0","0","51","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","28","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","37","1","1","1","22","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","75","1","0","0","30","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","43","0","0","1","30","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","77","1","0","2","66","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","125","1","1","1","43","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","52","0","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","165","1","0","0","72","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","216","0","0","1","139","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","132","3","0","2","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","22","0","0","3","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","49","0","1","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","69","0","0","1","74","7","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","189","0","0","4","104","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"多摩小平","155","0","3","1","114","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2008","10","13","33","1280","15","3","1","33","1","6","4","1","0","2","1","0","0","1","0","11","","","","","",""
