"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","18","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"〜1歳","14","40","0","2","2","54","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","58","64","4","9","11","147","0","3","2","17","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","75","61","0","13","15","117","1","4","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","102","44","0","11","43","104","1","0","1","3","0","2","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","157","55","0","4","50","132","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"5歳","174","69","0","13","80","98","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","243","62","0","4","93","99","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","375","76","0","3","69","97","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","416","94","0","0","67","67","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"9歳","431","89","0","1","38","54","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","1540","365","0","7","97","199","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","1","1","0","0","0","2","0","1","0","3"
"15〜19歳","409","132","0","1","8","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","170","172","0","4","14","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","169","184","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"40〜49歳","140","248","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6"
"50〜59歳","101","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","7"
"60〜69歳","40","135","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","9","1","0","0","0","0","2","0","0","0","9"
"70〜79歳","17","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","24","1","0","1","0","0","3","1","0","1","23"
"80歳以上","15","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","45","0","0","0","0","0","6","0","3","0","42"
"合計","4651","2275","6","72","587","1334","11","10","13","33","1","7","1","2","0","3","0","1","0","0","0","27","106","3","1","2","0","0","22","2","5","1","100"
