"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","0","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","16","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","2","3","1","0","1","0","0"
"20〜24歳","36","11","22","17","2","0","0","0","0"
"25〜29歳","50","25","24","12","2","0","1","0","0"
"30〜34歳","33","12","14","17","2","0","3","0","0"
"35〜39歳","30","10","13","13","0","0","0","0","0"
"40〜44歳","15","11","9","6","2","0","2","0","0"
"45〜49歳","9","2","1","7","5","0","3","0","0"
"50〜54歳","7","6","2","4","0","0","3","0","0"
"55〜59歳","2","3","5","5","1","0","8","0","0"
"60〜64歳","2","1","0","2","0","0","7","0","0"
"65〜69歳","2","2","0","1","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","22","1","0"
"合計","192","83","92","87","15","0","81","3","0"
