"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","4","4","17","111","4","14","14","7","1","1","0","1","0","4","0","0","0","0","0","0","","","","","",""
"区南部","14","7","2","22","77","3","5","10","6","1","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","18","4","2","44","77","4","15","13","1","4","1","1","0","0","1","0","1","3","0","0","0","","","","","",""
"区西部","16","5","1","17","66","7","13","5","7","1","0","1","1","0","2","0","0","2","0","0","0","","","","","",""
"区西北部","6","5","5","38","97","10","18","22","8","4","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","11","3","1","19","78","2","20","10","13","2","2","2","0","0","3","0","0","1","0","0","0","","","","","",""
"区東部","2","5","4","35","117","8","10","25","4","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","1","0","1","3","17","2","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","8","3","37","111","21","12","40","7","2","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","2","1","14","14","2","7","11","5","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","1","2","36","63","1","6","26","7","3","1","6","0","0","0","0","0","2","0","0","1","","","","","",""
"北多摩北部","10","6","5","39","36","6","11","22","4","0","0","2","0","0","1","1","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","104","50","31","321","864","70","133","204","69","20","12","18","2","0","14","1","2","10","0","0","1","","","","","",""
