"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","11","18","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","22","32","3","0","63","4","0","1","24","0","0","0","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"1歳","73","80","10","7","297","15","6","4","34","0","0","0","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","87","39","7","13","178","13","16","11","4","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","95","14","9","17","116","15","8","6","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","173","9","14","43","156","15","5","8","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"5歳","197","5","10","42","126","19","4","15","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","254","1","0","41","90","10","2","19","0","0","1","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","327","0","6","52","86","9","1","18","1","0","0","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","274","2","1","32","79","7","0","9","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","295","0","1","26","56","7","0","6","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1095","0","1","50","158","11","1","6","0","1","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","182","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","214","0","2","36","282","1","1","2","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"40〜49歳","352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"50〜59歳","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"80歳以上","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","4221","200","64","359","1724","128","44","105","65","2","3","31","10","4","0","6","0","1","3","0","1","22","0","0","2","0","0","20","2"
