"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","8","4","0","0","20","0","0","0","3","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","15","6","4","3","94","2","1","0","33","0","1","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","95","14","12","22","300","7","8","4","62","0","0","1","6","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","92","6","12","34","213","8","6","5","10","0","0","3","1","3","0","0","0","0","0","0","5","1","0","0","1","0","1","0","1"
"3歳","178","4","11","60","191","4","3","2","5","0","0","8","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"4歳","179","0","6","49","165","20","1","3","2","0","0","4","2","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0"
"5歳","193","0","4","59","157","14","0","1","2","0","0","10","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","202","0","4","70","133","11","0","4","2","0","0","5","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","163","0","1","51","86","15","0","1","0","0","0","6","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"8歳","134","0","0","35","71","14","1","2","0","0","0","10","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0"
"9歳","132","0","0","27","37","1","0","1","0","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","412","0","1","40","128","7","2","1","0","0","0","14","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","153","0","0","5","24","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","127","0","1","39","202","2","0","1","0","1","0","1","1","0","0","4","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1"
"60〜69歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","1","0","1","0","1","2","1"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","2635","34","56","494","1821","108","23","25","119","2","1","66","20","9","0","11","1","2","6","1","13","14","2","0","3","0","2","11","3"
