"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","9","4","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","31","19","6","1","52","0","0","8","3","1","9","0","0","0","0","0","0","0","0","0"
"1歳","0","0","2","4","69","26","24","1","18","1","0","36","1","1","6","0","0","0","0","0","0","0","0","0"
"2歳","0","0","4","5","47","33","17","7","1","0","2","19","0","8","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","1","14","57","36","6","10","0","0","0","10","2","10","2","0","0","0","0","0","0","0","0","0"
"4歳","1","0","2","19","80","48","6","7","0","0","0","14","1","13","2","0","0","1","0","0","0","0","0","0"
"5歳","0","0","0","13","54","20","7","15","0","0","0","8","0","10","0","0","0","1","0","0","0","0","0","0"
"6歳","0","0","0","30","43","6","1","8","0","1","0","5","1","11","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","1","15","37","7","4","8","0","0","0","0","3","9","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","11","25","1","0","6","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","5","24","2","0","4","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","9","33","4","0","5","0","0","1","1","4","4","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","6","17","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1"
"20〜29歳","0","0","0","7","76","1","1","1","0","0","0","4","0","0","0","0","0","10","0","0","0","0","0","6"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","1"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","0","11","138","602","208","72","73","77","2","3","108","18","76","20","0","0","26","0","0","2","0","0","8"
