"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","1","8","1","0","0","2","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","1","7","7","24","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","2","0","14","17","1","0","0","2","0","0","0","0","0","0","0","0","0","4","0","0","","","","","",""
"文京","0","0","0","8","10","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","1","8","16","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","1","0","16","11","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","7","1","3","18","79","6","0","3","6","0","1","0","1","1","0","0","0","0","0","0","0","","","","","",""
"品川区","4","0","0","15","34","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","2","14","0","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"大田区","3","0","10","28","75","8","0","0","6","1","2","7","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","0","0","54","82","6","5","10","0","2","0","2","0","0","0","0","0","2","0","0","0","","","","","",""
"渋谷区","0","0","0","4","6","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","","","","","",""
"中野区","3","3","0","4","32","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","0","0","9","43","1","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","1","0","7","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","","","","","",""
"北区","0","1","0","1","9","3","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","0","0","3","6","25","2","0","0","6","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","24","5","0","1","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","0","1","36","49","6","1","0","5","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","3","24","66","10","0","2","2","0","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","1","39","3","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","6","23","58","1","0","0","3","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","8","1","1","45","88","7","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","24","79","1","2","3","5","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","1","9","19","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","1","11","49","9","0","1","4","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","26","48","14","2","2","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","0","0","38","96","10","2","0","10","0","1","3","2","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","1","2","4","31","64","5","0","0","9","0","0","2","0","0","0","10","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","50","14","43","465","1175","112","14","27","107","3","6","41","8","1","0","22","0","4","8","0","1","","","","","",""
