"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","8","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"中央区","20","6","0","5","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","59","9","0","9","16","16","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"新宿区","100","8","1","8","10","22","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","","","","","",""
"文京","47","5","0","10","14","19","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"台東","60","3","0","15","18","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","80","25","0","5","12","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"江東区","131","17","0","1","14","54","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","70","18","0","7","26","30","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","56","9","0","3","18","19","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","217","25","0","32","33","93","0","1","0","0","1","1","0","1","0","4","0","0","0","0","0","0","1","","","","","",""
"世田谷","195","43","0","11","33","71","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","4","1","","","","","",""
"渋谷区","53","1","0","1","2","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","107","14","0","5","28","38","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","133","36","0","12","10","60","1","3","1","0","0","0","0","0","0","1","0","0","0","0","0","3","0","","","","","",""
"池袋","87","6","0","2","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","109","18","0","18","36","35","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"荒川区","102","12","0","15","21","30","0","1","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","127","23","0","5","11","41","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","224","16","0","8","33","58","7","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","124","30","0","40","21","59","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","100","15","0","6","17","42","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"江戸川","161","31","0","40","48","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","335","33","0","23","41","75","2","12","0","2","0","0","0","0","0","5","0","0","0","0","0","0","2","","","","","",""
"町田市","200","15","0","4","33","36","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","163","24","0","6","6","20","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","123","11","0","9","9","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","204","24","1","9","42","44","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"多摩府中","409","39","0","43","72","108","4","0","2","3","0","0","0","0","0","1","0","0","1","0","0","4","3","","","","","",""
"多摩小平","304","35","0","65","74","92","0","3","0","3","1","0","0","0","0","3","0","0","0","0","0","7","2","","","","","",""
"島しょ","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4125","559","2","417","710","1262","32","40","9","22","5","1","1","4","0","24","0","0","1","0","0","23","23","","","","","",""
