"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","10","3","0","0","9","0","18","0","1","3","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"〜1歳","1","17","16","4","1","31","0","171","1","9","28","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","1"
"1歳","1","34","31","20","12","58","1","699","2","27","123","1","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","0","14","14","8","14","43","2","393","4","6","98","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","12","3","6","30","42","3","228","10","1","55","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","9","1","5","46","65","1","204","4","3","52","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","16","1","3","44","47","2","137","11","0","40","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","8","1","4","55","47","1","56","4","0","25","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","4","6","0","3","47","42","1","28","1","0","8","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","14","0","0","48","38","3","22","5","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","17","0","3","24","19","1","17","4","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","117","0","0","56","69","11","12","3","0","10","2","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","119","0","2","6","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","170","0","1","15","35","0","14","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","4","161","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","7","204","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"50〜59歳","3","179","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","3"
"60〜69歳","1","129","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","12"
"70〜79歳","1","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","2","0","25"
"80歳以上","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","5","4","42"
"合計","57","1376","70","59","398","560","26","1999","49","47","452","20","13","1","0","13","1","1","16","0","0","1","105","1","0","0","0","0","0","0","8","5","96"
