"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","5","67","1","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","1","104","0","1","2","17","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","4","3","185","0","1","7","23","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"新宿区","4","9","143","3","0","2","21","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"文京","14","4","290","0","1","9","23","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","10","1","190","0","0","7","34","4","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","2","9","80","1","0","6","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","3","6","465","3","0","22","50","1","1","2","2","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","7","212","1","1","6","22","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","2","4","154","0","0","13","14","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","6","12","321","5","3","18","50","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","13","11","589","2","3","31","48","1","2","4","1","0","0","0","0","0","3","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","1","1","73","0","0","1","12","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","4","8","452","0","0","28","12","7","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","7","11","272","1","1","17","26","2","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0","3","","","","","","",""
"池袋","5","4","285","1","0","4","11","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","4","11","274","1","0","10","26","1","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"荒川区","6","10","238","0","0","7","13","2","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","11","9","346","0","1","7","26","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","11","12","527","6","0","28","34","1","0","4","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","9","7","546","6","4","15","18","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","8","9","288","0","0","3","20","2","0","7","0","0","0","0","0","0","0","0","0","0","0","2","0","5","","","","","","",""
"江戸川","9","8","537","4","1","30","56","0","1","3","2","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","6","10","885","2","1","11","73","1","0","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","4","5","328","0","0","8","29","2","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","3","2","131","0","1","5","22","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","3","8","376","2","0","6","22","2","0","5","1","0","0","0","2","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","14","11","323","2","0","29","34","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","14","18","950","5","0","36","74","9","1","11","1","0","1","2","1","0","0","0","0","1","0","0","0","2","","","","","","",""
"多摩小平","23","18","785","3","2","43","79","5","3","12","1","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"島しょ","0","1","7","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","202","235","10423","49","21","413","907","67","10","114","35","0","4","8","5","0","8","0","0","3","1","3","0","17","","","","","","",""
