"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1〜4歳","0","0","0","0","0","0","7","5","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","2","0","4","0","0","0","0","0"
"20〜24歳","26","4","5","18","0","2","1","0","0"
"25〜29歳","29","5","6","23","0","1","1","0","1"
"30〜34歳","18","8","3","12","0","0","0","0","0"
"35〜39歳","26","8","6","15","0","2","1","0","0"
"40〜44歳","11","5","2","7","0","0","2","0","0"
"45〜49歳","7","3","3","3","0","0","0","1","0"
"50〜54歳","3","3","0","3","0","0","4","0","0"
"55〜59歳","1","2","0","1","0","0","4","0","0"
"60〜64歳","0","1","0","2","0","0","1","1","0"
"65〜69歳","0","1","0","0","0","0","8","1","0"
"70歳以上","0","0","0","0","0","0","38","2","4"
"合計","125","42","25","88","0","5","70","12","5"
