"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","56","0","0","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","90","0","2","0","12","0","2","3","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","149","0","1","12","6","0","0","4","2","0","0","0","0","0","0","0","0","1","0","0","7","","","","","",""
"新宿区","191","2","1","5","23","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"文京","160","0","0","3","11","0","1","5","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","138","0","0","1","25","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","190","0","0","7","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江東区","328","1","0","6","57","1","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","118","0","0","1","25","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","141","0","0","3","23","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","449","2","0","6","47","2","2","13","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","661","2","3","15","58","0","1","14","3","0","0","0","0","0","0","0","0","0","0","0","10","","","","","",""
"渋谷区","109","0","1","4","19","1","0","3","2","0","0","0","0","0","1","0","0","0","0","1","3","","","","","",""
"中野区","297","0","1","4","27","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","265","0","2","7","37","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","12","","","","","",""
"池袋","179","0","0","0","14","1","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","272","0","0","2","29","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","165","0","0","4","16","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","300","0","0","0","35","1","1","4","1","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","465","4","0","25","56","2","1","17","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","456","0","0","13","49","5","0","8","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","430","0","0","8","35","1","0","3","4","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江戸川","598","2","0","20","50","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","847","6","2","7","30","5","3","32","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","447","0","0","6","44","2","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","398","0","0","5","33","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","423","1","3","8","35","0","1","9","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","667","0","0","15","38","3","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1091","0","0","13","66","7","0","18","4","0","0","1","1","0","0","0","0","1","0","0","16","","","","","",""
"多摩小平","797","3","5","21","47","0","0","11","2","0","0","2","0","0","0","1","0","0","0","0","5","","","","","",""
"島しょ","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","10975","23","21","222","959","38","17","211","52","1","1","5","1","0","4","1","0","2","0","1","76","","","","","",""
