"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","5","0","1","34","1","8","2","5","0","5","2","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","0","9","6","16","74","4","10","4","9","0","4","2","0","0","0","0","0","0","3","0","0","","","","","",""
"区西南部","1","5","0","16","31","6","17","0","3","0","2","1","4","1","0","0","0","1","3","0","0","","","","","",""
"区西部","0","2","0","12","45","6","11","1","6","0","0","7","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","0","4","2","7","45","11","17","2","11","0","4","6","0","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","13","0","16","51","7","13","1","10","1","3","1","1","0","0","1","0","0","7","0","0","","","","","",""
"区東部","1","12","2","9","55","7","36","2","7","0","17","1","3","0","0","0","0","1","3","0","0","","","","","",""
"西多摩","0","4","0","1","7","2","10","0","1","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","1","9","2","24","87","10","59","5","11","0","14","6","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","4","0","1","16","5","11","0","1","1","3","1","2","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","6","2","10","25","1","13","2","9","0","6","2","1","0","0","0","0","1","2","0","0","","","","","",""
"北多摩北部","0","2","0","17","32","3","23","2","3","2","5","3","1","1","0","1","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","75","14","130","502","64","228","21","76","4","63","33","18","3","0","10","1","3","23","0","0","","","","","",""
