"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1〜4歳","0","0","0","0","0","0","2","2","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","7","2","4","0","0","0","1","0","0"
"20〜24歳","50","6","20","24","2","0","4","1","0"
"25〜29歳","33","7","20","15","3","0","2","0","0"
"30〜34歳","34","13","13","9","0","0","2","0","0"
"35〜39歳","20","4","11","10","2","0","0","0","0"
"40〜44歳","24","5","11","13","2","0","3","0","0"
"45〜49歳","14","10","2","5","1","0","1","1","0"
"50〜54歳","10","5","3","1","2","0","3","1","0"
"55〜59歳","2","2","3","4","0","0","4","0","0"
"60〜64歳","3","0","0","1","1","0","4","0","0"
"65〜69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","3","0","0","0","0","21","1","0"
"合計","197","57","87","82","13","0","61","6","0"
