"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","10","3","0","1","3","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","39","9","4","0","32","6","2","0","33","0","1","0","5","0","0","0","0","0","0","0"
"1歳","134","15","8","2","88","12","15","0","29","1","3","6","1","0","0","1","0","0","1","0"
"2歳","189","6","2","2","34","18","6","3","9","0","0","7","0","0","0","1","0","0","0","0"
"3歳","291","2","1","7","31","20","6","3","0","0","3","8","3","0","0","1","0","0","0","0"
"4歳","453","0","0","16","35","14","10","0","1","1","0","19","1","0","0","1","0","0","1","0"
"5歳","511","0","2","15","36","20","1","2","0","0","1","12","3","0","0","0","0","0","0","0"
"6歳","593","0","1","15","21","9","3","2","0","0","0","9","0","0","0","0","0","0","0","0"
"7歳","550","0","0","17","27","2","1","2","0","0","1","7","0","0","0","0","0","0","0","0"
"8歳","568","0","0","9","22","2","0","0","0","0","0","6","0","0","0","0","0","0","1","0"
"9歳","511","0","1","6","14","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","1534","0","0","9","49","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0"
"15〜19歳","552","0","0","1","13","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","364","0","0","5","69","0","1","0","0","1","1","2","0","0","0","4","0","0","0","0"
"30〜39歳","317","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0"
"40〜49歳","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6905","35","19","105","474","107","46","13","76","3","11","79","14","0","1","23","0","0","3","0"
