"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","21","1","0","2","8","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","4","3","0","2","2","0"
"中央区","49","0","1","7","11","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","82","10","4","5","62","9","0","1","5","0","0","0","0","2","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","138","4","0","20","23","3","0","0","2","0","0","0","0","0","0","0","0","0","3","0","1","12","8","1","2","2","0"
"文京","52","0","0","4","18","7","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","6","4","1","1","1","0"
"台東","67","0","1","23","32","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","63","3","1","8","29","2","0","0","5","0","0","0","0","0","0","1","0","0","0","0","3","8","5","1","1","1","0"
"江東区","255","2","0","10","129","7","1","3","4","0","0","2","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","134","0","0","8","70","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","43","0","0","0","16","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","8","5","1","0","0","0"
"大田区","329","3","9","50","142","15","0","3","8","3","0","7","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","429","0","5","31","196","12","0","2","4","0","0","1","4","1","0","0","0","0","0","0","5","25","16","2","2","2","0"
"渋谷区","52","0","0","0","25","4","0","2","2","0","0","0","0","1","0","0","0","0","0","0","2","7","4","1","1","1","0"
"中野区","112","0","0","6","69","6","0","1","5","0","0","1","0","0","0","0","0","0","0","0","1","11","7","1","1","1","0"
"杉並","220","0","2","21","66","5","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","97","0","0","6","36","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","8","5","1","1","1","0"
"北区","137","4","0","2","35","5","0","0","5","0","1","3","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","130","2","2","6","45","6","0","3","2","0","0","0","0","1","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","108","0","0","4","39","8","0","2","7","0","0","1","1","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","314","2","1","22","120","11","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","21","13","2","0","0","0"
"足立","253","1","1","21","128","14","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","234","0","0","15","76","14","0","1","2","0","0","0","0","0","0","2","0","0","6","0","0","13","8","1","1","1","0"
"江戸川","235","2","14","23","117","8","0","1","3","1","0","2","0","0","0","0","0","0","0","0","0","17","10","2","0","0","0"
"八王子市","532","1","1","42","104","34","1","2","9","0","0","8","2","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","284","0","0","49","113","7","0","0","4","0","0","1","2","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","191","0","0","20","35","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","338","1","1","11","63","35","0","2","6","0","0","1","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","440","5","0","21","61","13","0","1","4","0","0","3","0","1","0","0","0","0","0","0","1","21","14","2","1","1","0"
"多摩府中","718","1","2","42","128","29","0","4","10","1","0","2","0","1","0","0","1","0","1","0","3","32","20","3","2","3","0"
"多摩小平","562","3","4","41","130","20","0","1","10","0","0","3","1","0","0","2","0","0","2","0","0","23","15","2","2","2","0"
"島しょ","22","0","0","5","22","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6641","45","49","525","2148","281","2","36","121","5","2","40","12","8","0","14","1","0","14","0","18","415","261","38","24","25","0"
