"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","15","0","0","3","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","36","2","0","5","23","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","24","4","0","4","20","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","","","","",""
"文京","18","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","13","0","0","0","23","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","27","2","1","2","8","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","79","2","0","16","70","3","0","0","5","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","26","0","0","7","43","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","0","0","3","16","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","56","1","0","9","59","6","0","5","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","82","1","2","24","68","11","0","0","3","0","0","0","3","0","0","0","0","1","0","0","4","","","","","",""
"渋谷区","10","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","34","1","0","3","31","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","67","0","0","3","35","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","25","2","0","2","24","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","36","0","0","0","35","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","36","0","2","6","21","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","46","0","0","2","42","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","53","1","1","13","47","8","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","75","0","0","12","57","3","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","38","1","1","4","35","0","0","0","6","0","0","1","0","0","0","1","0","0","1","0","0","","","","","",""
"江戸川","55","0","5","18","80","7","0","0","2","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","67","0","3","27","69","10","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","45","0","3","25","44","14","0","0","6","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","45","0","0","6","17","9","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","49","2","1","16","46","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","54","0","0","10","76","3","0","3","4","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","97","4","4","22","82","4","0","0","9","0","0","1","0","1","0","0","0","0","1","0","3","","","","","",""
"多摩小平","84","1","2","26","57","8","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1307","24","25","268","1166","113","7","13","81","1","2","11","7","1","0","6","0","1","4","0","9","","","","","",""
